4.184039	54.998664
4.679351	61.493507
4.371253	56.620217
3.792107	52.805332
5.322542	92.460194
4.861093	76.270577
6.448501	112.585126
6.394245	94.330814
4.670515	72.002752
3.159448	45.397897
3.50361	52.467419
4.159926	60.663578
8.635531	140.250097
3.557361	59.100846
4.105791	63.333324
3.585992	55.233621
7.722198	117.700942
3.660681	55.541266
5.228683	85.87417
3.509638	66.720952
5.874955	85.799686
4.514269	70.515644
5.854529	87.364029
3.316383	51.644746
4.289133	75.246333
4.354971	76.717912
5.449452	82.989129
4.259123	70.645665
4.756918	79.390398
4.384572	65.309601
5.003221	73.181917
2.596283	45.502649
4.613369	73.608995
4.68845	61.81915
9.168316	142.261593
2.64861	45.3802
4.937319	68.633351
4.200169	59.17057
5.325545	83.52934
4.177021	62.524473
5.734101	80.935123
7.022111	114.862983
4.930515	69.110941
4.041149	57.545316
3.643312	65.868925
3.2852	40.64755
3.656791	59.94738
3.625718	57.706247
4.658608	72.976355
2.966878	43.262961
3.804314	55.754308
3.423002	44.305876
4.941831	67.394605
5.608726	85.006471
5.189317	70.356237
5.311925	74.193965
7.96645	125.703208
4.626487	74.642242
4.885637	77.140505
4.588073	75.086113
5.336361	94.330197
6.77136	112.611262
6.668426	102.815457
3.393218	58.462161
5.001706	79.719784
5.65676	93.296835
5.460632	87.071047
4.289007	70.805898
6.698693	106.437071
3.06576	59.982355
5.513941	89.212718
3.596171	61.944672
5.602034	81.628517
5.570224	77.73361
5.437981	75.592817
4.265571	62.142249
8.100105	125.043675
4.448115	58.007229
6.744411	98.899929
4.256309	60.243548
8.398523	136.679515
6.085047	93.133266
6.002231	95.981305
6.641949	98.145547
6.262281	113.491185
4.76929	82.180105
3.328327	54.626359
2.643669	31.79423
4.565797	70.922716
3.666784	58.568529
4.988009	85.685606
5.196913	81.659215
4.383655	69.346029
3.751421	65.357658
4.89811	82.106743
4.345346	69.329343
5.20041	80.378355
3.840529	60.096848
5.428837	82.886528
3.380997	49.983316
9.352097	155.387976
2.364621	50.375795
4.314931	80.061968
4.561284	84.752839
4.452034	72.691476
3.188869	55.374897
2.665019	49.152505
3.217424	48.386739
3.810629	53.692333
4.652028	69.449381
4.362336	71.123403
4.414665	61.310502
5.74852	88.547271
5.096328	85.203329
6.346609	101.894183
4.896151	82.885783
5.266069	81.995868
4.610599	60.047629
4.682619	67.264923
5.200568	71.504145
3.446561	56.978716
4.201185	66.95249
5.206671	81.092949
5.10844	76.714948
4.979694	92.624173
4.496754	79.729617
5.165883	73.320393
4.490455	66.835453
5.287683	85.958319
4.093949	54.857694
6.550978	108.216671
4.986067	75.179853
4.805053	81.792552
5.559349	92.569768
2.960949	40.702973
2.605326	37.192154
5.349797	91.411235
3.339179	52.866399
4.515667	82.379752
3.634564	51.8552
5.113329	89.476157
5.697095	91.663798
4.986544	76.929888
4.036341	68.490591
5.929886	87.477569
5.002363	79.702247
6.582734	98.80733
3.806605	54.154206
4.914336	87.271903
4.792602	74.442823
4.496308	62.752065
3.328992	45.533377
6.759566	105.681395
5.810457	91.650035
4.915555	81.841858
5.691987	89.679595
7.347014	109.602522
3.158358	49.038457
4.897008	79.310524
3.308578	48.070463
7.085876	106.268413
5.067775	77.705228
6.334151	96.248511
4.967102	67.699432
3.31971	61.116859
3.663904	59.304393
3.666338	60.865428
4.067342	64.396256
6.322493	98.849486
2.386094	43.737119
3.993261	70.790746
3.073947	52.756852
4.658969	73.092993
2.973915	48.970973
4.657726	73.314116
3.920303	53.689496
7.049299	103.369606
5.410079	75.927405
6.634068	94.924324
3.414062	55.160014
4.440242	71.386947
3.315706	50.403621
4.536095	61.637839
5.227839	71.233167
4.453109	71.367313
3.214365	42.998704
3.137535	54.90459
2.285644	42.583789
3.854559	53.407149
5.500921	83.276953
6.575478	103.973928
4.118621	61.232824
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
